name,a,b,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04599,0.9502389710694972,-0.02592599285111863,0.7293836122312668,0.4402530623388022,0.05582113216159459,0.04678597185558691,0.776247783883731
job_04600,1.0958243645109795,-0.030279485272687645,0.7173433755276006,0.42957560659678157,0.06698320685225688,0.05765901603057331,0.9050276221411382
job_04603,0.9861393304057505,-0.03478800337546711,0.726323190922767,0.4368244951927712,0.05277203733158688,0.046718134632354455,0.7942770553011798
job_04604,1.051247755096124,-0.03148286916341693,0.7265776935916424,0.4326834580630139,0.0653514679442524,0.05456430593851284,0.8607145676171075
job_04605,1.702405847571272,-0.2850546133059163,0.4789029600235004,0.4789075032378307,0.12646862725698046,0.09956718930596274,1.211287819724761
job_04606,1.1488733009087388,-0.026307261876752547,0.711897448653179,0.4293568457712987,0.07755902635640659,0.06146028436148828,0.964236251471396
job_04607,1.0881445680300441,-0.03211188194398077,0.7142879925896886,0.4308856010584725,0.0683754165435796,0.055354921196695356,0.8949802932221873
job_04608,1.4680623699811202,-0.2161362028195313,0.4425736942268012,0.4425676258508385,0.0961225673740617,0.07234552181934288,1.0458284048552007
job_04609,0.993640843523314,-0.03633841917004595,0.7250919419194679,0.43911970377868015,0.05769244273554145,0.04880236609684128,0.8013500335136805
job_04610,1.4135892557080076,-0.14159293283951144,0.42987624136181357,0.4298856668987316,0.11513789887211706,0.07858190662267198,1.0824936787708792
job_04611,1.3904120780056324,-0.1305963037072364,0.45010091589166923,0.4501060271770844,0.11006498603687037,0.08978722479796969,1.0902904444062615
job_04612,1.1903582712609193,-0.026488131915633397,0.7088362050737474,0.42633564261435697,0.08091393943674034,0.06410442981781765,1.0030498427267511
job_04613,1.199685179728173,-0.03444192100937874,0.727775005915359,0.44810270917645195,0.11254244654867095,0.07455706107712634,1.019101454368188
job_04614,0.7777669696838537,0.36246525429234616,0.492054101807427,0.25541881363439023,0.09045770671927825,0.07123909544940503,0.9928869735490742
job_04616,1.052057032051574,-0.03174199664872577,0.7212716946747029,0.4338622760076844,0.06217559053761508,0.05388208406415912,0.8625412001631612
job_04617,1.3326727841385912,-0.017133487190687195,0.6998433650066158,0.4204945098530089,0.10679354720285052,0.08179445059143971,1.155388606115251
job_04618,2.041382622687962,-0.3438892393575251,0.4932610935235044,0.49326922220488256,0.1565489380584353,0.12742219637121333,1.4766572157105753
job_04619,0.8979159727032814,-0.031480904068364984,0.7224676405340825,0.42846308071466094,0.04363347872719246,0.03972800700234651,0.7037215407669779
job_04620,0.46292495341962125,0.6415711563326725,0.4366142053681278,0.21867033473233,0.11316320244439518,0.07699680402133542,1.0066535517455975
job_04622,0.4109118486971787,0.5739317547734265,0.4417788733316528,0.2231260413797021,0.09574009568393349,0.05826712275063235,0.8695408463824932
job_04623,-0.6675636058341891,1.1399101087435932,0.3763116044317017,0.17848466999431745,0.04146708580243491,0.03147597888368192,0.45581606858377643
