name,a,b,c,d,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_00001,0.5167445084071489,1.4529606175500083,-1.40385350155845,1.1516347546342753,0.7479367423897759,0.7479366856494626,0.07545269539403386,0.04147480565492878,0.7962183756012926
job_00011,0.7628811542107381,2.0977571227263687,-1.7697949991197484,0.6766566687630166,0.5822479798642274,0.5932371534843719,0.031085903153323324,0.020862105470365676,0.2712067221826415
job_00014,0.46221555636632167,2.102714176153985e-11,0.5906880207548106,0.5620181221851426,3.5237024511422326,0.45496496874313025,0.0397165824090065,0.02703769159930908,0.30843642285784045
job_00015,0.7047982441571754,0.33914960351786294,4.019273151658625e-12,0.6995928118593068,0.5110707119449525,3.641309226454801,0.03362121839859522,0.023612710817644014,0.3181121523209425
job_00026,0.6037389047831031,-1.4268878851592868,1.6028876685584574,0.9423774749367363,0.6006860834891828,0.6006862966720651,0.053918682061230225,0.029797453759297345,0.5825013118177261
job_00027,0.5925791756298309,-0.36503115202318104,0.5423045713135951,0.9534854250767995,0.6001218813118007,0.6001187710928648,0.04485844587614916,0.027067364562593947,0.591777405079755
job_00029,0.6417260618718486,-5.90121130935829e-14,0.3141467053945247,0.793779696430256,4.160764863721893,0.5061919169251032,0.025272527304822393,0.019504999238459553,0.4061272327336859
job_00031,0.7125458030131678,-0.9866357914682194,1.1517901795049754,0.9181797079559306,0.594397819807718,0.5943988312769787,0.02926992187020777,0.023405419935177585,0.48427980895007616
job_00038,0.20144853462226603,-1.208922213391672,1.5712543506682022,0.9809326502647879,0.4862039753430015,0.48620220311134715,0.05552546577676912,0.03423399939190593,0.7981293281012036
job_00039,0.7830955120055879,3.531121110061797e-23,0.19561839072908022,0.8503261694053147,7.379084203689467,0.573566410553176,0.030839833583399444,0.025514272766473074,0.3829960972653319
job_00040,0.6492351604862325,-1.8551145424178697,1.9438562068376428,1.0519585097312638,0.6723808975199315,0.672380882681239,0.053890558136606787,0.034613223602364566,0.6238231750939942
job_00047,0.526408985436295,5.358277927318065e-15,0.6085392533155565,0.5414337504028189,4.399843230289272,0.42818696073080265,0.029242005637026367,0.025374619631171637,0.23442473004059594
job_00048,-10.867983576993137,12.028914322166692,6.2753404461937286e-06,-1.3197414959937124,0.15928009280759473,1.7794297738312597,0.028737388674068408,0.01904769333730464,0.2009929794859986
job_00049,0.6218517901793714,1.6168440159979605,-1.2122228439792722,0.7223427368539482,0.4796555126988034,0.479664448383323,0.04511846091198386,0.03217810590716903,0.33518703780194037
job_00054,0.25089115464641837,-1.421267305593916,1.4543802072083636,1.352032966915116,0.8731674174434162,0.8731673697818567,0.06614319361898946,0.050429679780730194,1.078065943739134
job_00065,0.5547769085415284,-0.9287732463680655,1.1331627904134125,0.934200788905631,0.6158458789773986,0.6158450099087779,0.04593192731559433,0.032903188431338146,0.6025935474131247
job_00081,0.7106582091889537,-2.892216974899042,3.0649066916167347,0.9075776127696955,0.5949658051471906,0.5949640166089969,0.03572992309616879,0.02589082869664351,0.4786020740933534
job_00082,0.7833183789849849,1.6038552716364698,-1.4294149797464162,0.8409714566517623,0.7064197566382799,0.7161414343580257,0.02279897337592286,0.01815024214362164,0.4040713291249616
job_00086,0.6396252264942688,-1.2281609269850016,1.5879793517081235,0.74928573918506,0.4888309850226995,0.48882460830391944,0.048143262347730996,0.029957311301697296,0.3627163487826093
job_00087,-12904.024601069737,12904.747450310215,0.013194663494185518,-46.275063319741676,0.003663804396402502,0.9795823054304916,0.05716765283671343,0.037916099935903176,0.6254560960283702
job_00093,0.7776453825475405,0.18844834141622874,3.501577920621192e-24,0.856324054379639,0.5844211689698403,7.550114218624659,0.03155124335113432,0.024491265928689346,0.3960162760362307
