name,a,b,c,d,p,RMS,std_dev_abs_diff,max_abs_difference
job_00001,-1.0013173304764664,0.012564748667558105,1.6286298961832937,3.155634849121439,0.9125983848818758,0.0660884517451522,0.03321482539898206,0.2052749980094506
job_00011,0.5880839240621895,0.48414489795793736,0.6141445263758786,0.14678651619877342,0.4537928066426645,0.031153766783666853,0.02064556309522945,0.23253560524200156
job_00014,-1.6108941176284663,0.024866064588679133,1.7957736982211332,4.224777812431368,0.8342825377355094,0.0535797196399555,0.03096600770108605,0.2295913286414577
job_00015,0.019479687242509043,0.09227953652094224,1.1946420262567996,1.5058925699774415,0.6650918605458913,0.036933224214399325,0.023288165888485816,0.17574739821771823
job_00026,-0.3231185231602482,0.08388761123797496,1.324916077934915,2.052232424269159,0.684106539218525,0.04888914393402682,0.024909490844654613,0.1774068566775917
job_00027,-0.2358723943740367,0.0912048022744586,1.3001502281072763,1.812306112391461,0.6747819510647368,0.03922415331912544,0.020667713564438396,0.1619359799722493
job_00029,0.5101215084316594,0.45603159460247755,0.6956522459742576,0.26423887504737137,0.4614162466837117,0.029247347457556146,0.018053408372942333,0.23273713308314625
job_00031,0.28912226816634123,0.11135502081743531,1.107070854509717,0.958517582034306,0.6383048841930318,0.025873368511331568,0.02037805741053039,0.21734313199847044
job_00038,-2.3663989843287445,0.022103237057778394,2.0768479370821384,4.933584837487512,0.7976281568033331,0.03529766746619248,0.02313903067648255,0.20567228929448134
job_00039,-0.46101545298205204,0.02694681763264007,1.4671125593606726,2.144548607899836,0.816311568330556,0.053174894642367965,0.029004527645998562,0.18481681319074972
job_00040,-0.15104614404271055,0.04348202451737251,1.3453660526901083,1.6424705148964343,0.7553696344153918,0.04890249450321404,0.027588251903991935,0.17362809128453027
job_00047,0.4893324848384595,0.40459563336881627,0.7268139260834469,0.45841276621679605,0.4719195412666562,0.029846194687005407,0.024779221134890426,0.21611856275009833
job_00048,-2.2832695151362628,0.022512847985084832,2.0500683782494056,4.810797102718384,0.7987672835296523,0.033874229290234925,0.023016138683723212,0.20119911874740048
job_00049,0.4950157848958108,0.34206399729320625,0.8178918993986998,0.42507139784727666,0.4968765681673276,0.044782162594747696,0.03209962700582682,0.2348649819468469
job_00054,-0.9872595768549822,0.017627019478669327,1.712822089524559,2.3464509920028127,0.9509968185177544,0.050991326692236785,0.03128949817280587,0.2627841064544667
job_00065,0.0003177564933832614,0.145789466174463,1.168410485134485,1.2458967590906103,0.6537728869929248,0.042234051358275265,0.026350707728764744,0.27028614180991895
job_00081,0.3202418498166461,0.12206591089023101,1.082924901759122,0.8931050954542984,0.6335404685665329,0.03331500930529519,0.024129608415477746,0.2284996534928163
job_00082,0.4998402758904353,0.40869020089720065,0.7170415155029762,0.39827182466656313,0.47726828121142734,0.02321740397059717,0.015867416220868544,0.21292063139422557
job_00086,0.4276165260759707,0.27365382521219994,0.8943863483190677,0.6485921418538783,0.5172236672897068,0.047484500994409734,0.02994890616496254,0.2137665261748556
job_00087,-0.6256634957001157,0.019579218786612874,1.6398085949683474,1.6512841692606122,0.936077570271626,0.051089591657711056,0.031207985417287545,0.3686985569992305
job_00093,0.3338949107787195,0.09758384295731118,1.1099185791652366,0.8741224783024292,0.6622873180701621,0.033290929882993404,0.02031462664256986,0.23344639247934662
job_00094,0.0771414279482109,0.08679421832031066,1.1868008130771024,1.370818518421872,0.6800436756392836,0.02500840022157526,0.018215308576069913,0.17357604297890195
job_00096,0.36570392066648644,0.8918555701257075,0.3804275077596343,-0.2020322315876236,0.387491144009016,0.03144253035076073,0.027577981409817546,0.2672654621605304
job_00097,0.7606137014341704,0.6085410300403847,0.4296383310783573,-0.38260281542110364,0.44830041804927395,0.03751966421583522,0.030235014606164363,0.30939443211704454
