name,t,|M|,RMS,std_dev_abs_diff,max_abs_difference
job_02247,0.7192498370823757,368,0.05977246666424046,0.030938956595707463,0.5281164681039001
job_02248,0.7604713612570712,368,0.1815428885994506,0.07112320572502702,0.7919897054572897
job_02249,0.7196285933699559,736,0.06728564928679907,0.048970923439800404,0.7078643816803025
job_02250,0.7258417834214637,736,0.08468587338218964,0.04598510610130263,0.6335349768547087
job_02251,0.7817241201877791,184,0.9229969704316804,0.17469585528365003,0.9646996494905968
job_02252,0.760373066519578,184,0.20952703453734706,0.06392032931305437,0.6769578473219604
job_02254,0.7977516261063347,184,0.49939527616742774,0.1357679741008437,1.100407906985427
job_02256,0.7378584135519081,368,0.12897329994259407,0.061100762220198904,0.7458224708089118
job_02257,0.7374866976494773,368,0.1614650291903565,0.05348475415449387,0.5888425785754383
job_02258,0.718944301562412,736,0.05326413053791438,0.03761544762016145,0.6044165242865904
job_02259,0.7188174595809603,368,0.11718880629753933,0.05478304498249549,0.7049630680655867
job_02260,1.0082764721458986,368,1.6618536037829592,0.5422189210485174,1.9841387966940136
job_02262,0.7753608534208776,368,0.274571437950862,0.09679697239967203,0.9310131820667784
job_02264,0.819802191018873,368,0.3133490557391732,0.08802942231244913,0.7565983906437821
job_02265,0.7297461304185018,368,0.13235924904155863,0.054838235316885864,0.6427136177610491
job_02266,0.7541911190627268,368,0.12342828808592672,0.05007757410637508,0.6732546377841622
job_02267,0.7512034855855263,368,0.22293313950482516,0.08934671415840571,0.8321010531403707
job_02268,0.8251279586010953,184,0.6109371412782761,0.13353767954592477,0.7200476122593109
job_02270,0.8543464336787012,184,0.43740353248500824,0.08302676866910555,0.7169648429263373
job_02272,0.7687695975458867,368,0.3400776186113017,0.10518178366527996,0.7782040115727884
job_02274,0.8070960707491536,184,0.7888199916431374,0.16995415076983206,0.7834702993324676
job_02275,0.7273741453043849,368,0.10621203275579673,0.04780097599222296,0.6576170080101447
job_02276,0.7392490144335393,184,0.7165624622492318,0.13264971716521426,0.9250753475204805
job_02277,0.7345664791828641,92,0.36378696226332724,0.08349747230188907,0.8550235242515445
job_02278,0.729727838670199,368,0.11840106823837726,0.04878789459439023,0.6744275928999381
job_02279,0.7180191410831201,368,0.09214964720852381,0.04499612760857444,0.6814985685436052
job_02280,0.7271089397950232,736,0.12896979059694264,0.08443980747143093,0.7395501136947973
job_02281,0.7147852300006984,368,0.1981818711753275,0.08870668094450172,0.8022828897540311
job_02282,1.0235070726138904,368,1.5508358185900482,0.5265892179285556,1.8592833592162794
job_02284,0.7984300618413458,368,0.48209844708559063,0.1348657773156014,0.7470396731818105
job_02286,0.7653515548388248,368,0.2603991117733881,0.1252822384597397,0.9690610880700787
job_02287,0.9829377452980455,368,1.3386680931164072,0.4599334387824304,1.547088023434501
job_02290,0.7202982429668792,368,0.18720266171669214,0.07268966567698062,0.7480202873732336
job_02291,0.8108407862861022,368,0.5667208365465701,0.15184218687731624,0.7368811709062242
job_02293,0.9255575310686696,184,1.7357614807511925,0.3270735276788537,1.16268523619231
job_02294,0.7883142692854908,184,0.6705940635455347,0.1389638181855376,0.7544659457415555
job_02295,0.7179053777188636,368,0.13896572157271692,0.058170360067391284,0.7505346410201035
job_02296,0.719559677994881,736,0.08052810269433751,0.05319677934362865,0.6901412155131739
job_02297,0.8344863998159834,184,0.722026508218953,0.16213653186799165,0.8888678669533066
job_02298,0.776581064830688,368,0.3553699622885751,0.11091813191119272,0.9039215613491625
job_02299,0.7246716270930906,736,0.12762528357401062,0.08994421014264,0.9284467234350047
job_02300,0.7213067621634415,368,0.07933370033762466,0.040415613180384995,0.5871686682742869
job_02301,0.7287821885540642,368,0.10958853649581281,0.045716211163443966,0.6374952055350953
job_02302,0.7569336206508152,184,0.43367124060450996,0.09145522536521743,0.8335379033820436
job_02303,0.9267211929694698,92,3.4951280013897907,0.5012183000211782,2.3793719101031456
job_02304,0.7269015332566606,368,0.14391266354251656,0.05082148773661042,0.6671005355594146
job_02305,0.7649658946149854,368,0.10384875503561744,0.05257579257312138,0.6604119981468866
job_02306,0.7391376225358611,184,0.33283175134321846,0.09571584731211054,0.8087200015519092
job_02307,0.7268598005308932,276,0.11892516241142881,0.044063865820381375,0.5917409146721639
job_02308,0.9352911819181479,92,2.4778147436750855,0.34359236431185886,1.492881518819111
job_02309,0.7200665726988056,368,0.06648078731852597,0.03307915653766616,0.5541559526765165
job_02310,0.80265185814997,368,0.58272014043182,0.16144406732340114,0.7411579456503796
job_02311,0.7894369166178988,92,1.5161192235159535,0.2626629976236462,1.2088694429922064
job_02312,0.719023671656774,736,0.06837152214748772,0.046662710885318294,0.5928098364291243
job_02313,0.7306999092061149,184,0.28741445620371225,0.09427098070691389,0.9317213166368772
job_02314,0.8075104852751513,368,0.7917304615739191,0.21368480866200948,0.8584005697926584
job_02316,0.7705686178586092,368,0.20432550498688284,0.08763981935716746,0.8670603921348785
job_02317,0.7702213607390969,184,0.4628392196765653,0.09369473410838539,0.8011826652714491
job_02318,0.7327375455234414,368,0.0787936253785838,0.03214661787412142,0.5722960285341014
job_02319,0.8738724457463738,92,2.426949129566128,0.32817809607504067,1.3876691424767742
job_02320,0.7328311898690447,368,0.14765380850152957,0.06809016222466859,0.8209982897553578
job_02321,0.7642953403361169,184,0.47010801123400753,0.11761539862152334,0.8706884421366232
job_02322,0.7448132147333811,184,0.2952935150404232,0.07661057581744583,0.7011019028521395
job_02323,0.7693556464743359,184,0.5016955631292389,0.1714537722806529,1.349186292118898
job_02324,0.8291871105662236,184,1.2006224861893724,0.27297174632473775,1.439559321346445
job_02325,0.7344134964570048,276,0.24932672279276755,0.08595048173609728,0.7827859023861716
job_02326,0.7717185212727453,184,0.5777542243922756,0.11749225214833481,0.8145212408808769
job_02327,0.7645313893558133,276,0.4204356846745935,0.13245939369699072,0.8933979219943224
