name,p1,RMS,std_dev_abs_diff,max_abs_difference
job_00001,4.415126950998927,0.3329284889965183,0.18157771817450377,0.8620175324117625
job_00011,3.973796061183065,0.06568650081309296,0.04321983527810863,0.50778310524743
job_00014,5.762047039124551,0.4036335658092008,0.18649923444678115,0.8750577442502809
job_00015,4.776469505917518,0.2906746078695288,0.1311346108046131,0.6331685477616742
job_00026,5.474398527263014,0.3608399439006323,0.17173553417059773,0.732353985188525
job_00027,5.573358570156032,0.3574761943383532,0.16754074645666042,0.7460842102807752
job_00029,4.292461232336153,0.06268296797942258,0.038656484470751075,0.5596815944096858
job_00031,4.596064844929747,0.23367225373707837,0.1108360199829763,0.6064114256093733
job_00038,5.216616872292079,0.08329479387855257,0.055919986777898625,0.6971983626215825
job_00039,4.578196417806692,0.3068611657161404,0.1657156708922653,0.7906831691503555
job_00040,4.5579704035802635,0.2841481792159355,0.15400393988083885,0.7246005133833329
job_00047,4.048005894887963,0.06171842605764729,0.0379443238142663,0.5198191863403188
job_00048,5.223336379849368,0.08542057370138026,0.05997411508710766,0.6982761704455227
job_00049,4.538195910721023,0.0968915557883149,0.05028114892277652,0.5982024866130764
job_00054,9.443565546951277,1.209415424767875,0.5421928590275812,2.214903360264959
job_00065,8.22702743235808,0.7263655377642433,0.3351870461326223,1.1856724148211732
job_00081,4.885790501395497,0.28398158675359964,0.13530541927013093,0.6504443888849303
job_00082,4.3413362773287245,0.09920209449796671,0.0517431144539022,0.5674937860287872
job_00086,4.251593248678122,0.0864266919848167,0.049972475322508904,0.5528925422972675
job_00087,9.393878273534368,1.1597451794040574,0.507801271547473,2.097039476924209
job_00093,4.803334725774688,0.30757376834548156,0.14835739076521223,0.6379792015039929
job_00094,5.0175225554619045,0.35606813107287666,0.158805138041176,0.6976883903725586
job_00096,4.051525029704097,0.03889838588570697,0.035570782838876165,0.5202808939550967
job_00097,4.7866438769102135,0.20816679525200443,0.09847441263187184,0.6352340573697288
job_00098,4.355382671519253,0.03898641340951607,0.032405364484823694,0.5699580879965049
job_00099,8.354761723887872,0.7403069541480619,0.3334316715711391,1.224030648478184
job_00100,4.67276468970938,0.11032583870079153,0.06036642849563657,0.6179898787768845
job_00104,8.213465966440753,0.6880462983372485,0.3142134796061623,1.113070861568552
job_00111,3.992155899301079,0.042265113989271366,0.03150052171896462,0.510531794369099
job_00112,3.8700192145060193,0.053449563691795314,0.034040730385694155,0.4899675527346128
job_00113,4.2102394392519775,0.04362850496127876,0.03365948131975985,0.5464333299204482
job_00114,4.638825439365955,0.10435257071086791,0.05472978665842018,0.6132778162887733
job_00115,4.282610042118913,0.07770231991291994,0.04700844092947845,0.5582039806756687
job_00116,4.883689402844805,0.3545165370172946,0.162229497115968,0.6986743707125953
job_00117,4.876637522902246,0.0969338660581675,0.060197630343888996,0.6488085132661412
job_00118,3.95729726611834,0.05093152317643741,0.033320651020731215,0.5047273996827588
job_00119,5.335397632562712,0.0762039848131876,0.052180692699060956,0.713568802873565
job_00120,18.9093473655561,1.0708584726560242,0.7298122718829977,2.5068538259446065
job_00122,18.909465515799635,1.0708854901610123,0.7298294012149942,2.5069795809375535
job_00127,4.054138062440791,0.03917784323654014,0.03271728419998439,0.5208326063994746
job_00142,4.548944596430305,0.24208115047684028,0.12164987133663603,0.5996580428249731
job_00143,5.093441817618995,0.08076036109864718,0.044824573644470005,0.6117528950645161
job_00145,4.308025715799236,0.051986692544255295,0.0363815677871433,0.562073479943872
job_00147,4.859721483640991,0.12594964704416023,0.06053393278505873,0.6466152143032049
