name,a,b,c,d,e,p,RMS,std_dev_abs_diff,max_abs_difference
job_00001,1.6978120907126226,0.03414323057254486,-62.27826459953105,0.4542527859016232,1.3014660741186468,0.8770316382357338,0.0687020142622578,0.04505673659922768,0.9354352119687697
job_00011,5.064932631796954,0.5078700966973735,-6.002717543341694,0.008365758796906972,1.383915301743891,1.268302312047778,0.07656293009286039,0.04898000235769798,1.219381406673702
job_00014,5.699388968387378,0.49600472093482906,-8.757933731612265,0.012746811980658686,1.559678692910703,1.1451141990753628,0.10141091661604523,0.06749931550723928,1.6037639652729776
job_00015,1.8270697682601948,0.04803646224516752,-60.67130678623763,0.4334139895570323,1.3203109258871197,0.8287393157590701,0.04853690976211952,0.03917672954911795,0.9692211207639327
job_00026,5.7934228964606955,0.05396276334410602,-54.44749714015697,0.07895450481773468,1.5057068661864899,1.1756015048974036,0.09868231307049415,0.06071376046697026,1.4867704760317695
job_00027,1.8325560144449344,0.13255585719489096,-19.446050494871027,0.14121900949128546,1.3854467498212122,0.8269980435875584,0.050932878214685805,0.04349894313269806,1.062427177445801
job_00029,1.6584460840186308,0.014779662880034159,-307.412745609474,2.6317809248591635,1.3097765055611634,0.7690541357876569,0.0674385421953849,0.03837492824219538,0.9057786234993368
job_00031,1.7986393284608717,0.018234496920296196,-186.35403312369172,1.3599397680098115,1.3159727501752854,0.825849469707099,0.04281345005553394,0.03667441415743076,0.9223577174225375
job_00038,1.4395373692698636,0.07151862157291791,-41.16518418923553,0.5288232498807685,1.3769787085824134,0.7291390918786859,0.05242682445438361,0.04343013120476042,0.9878440838355718
job_00039,1.7615900401213498,-0.09568808865987609,20.98423127057358,-0.15167041904560039,1.3147778755148833,0.8630863545570734,0.05450329017353308,0.04016425388051918,0.9154861479516061
job_00040,1.7993792699293492,0.06832696836769694,-33.43602832661223,0.23197850817574756,1.3191249111454906,0.8543772621553318,0.05098603710058785,0.03794103244606703,0.9246907594984719
job_00047,1.7897222175424685,0.07862065720315362,-36.90992864716131,0.3276256331298502,1.238674372306709,0.7574052388897715,0.04462923774319304,0.03186903789768592,0.7734523287188857
job_00048,1.458317367606581,0.049248226329485924,-67.34546397157011,0.876796504065974,1.3643179832226218,0.732190219622897,0.050469727117061464,0.042600607610724386,0.967493295473679
job_00049,0.5547823890117386,0.39986779220565916,0.5485862923150274,0.939748415956374,0.7528668843518719,0.48377487456342494,0.04508240145156857,0.032194461974934745,0.3221869625137497
job_00054,50.23725596787801,0.0021009656989733733,-13.111022690583006,0.0009637317780126649,1.4999963600539845,3.9177124919081674,0.07089498537694021,0.05805168504029206,1.3443435876190761
job_00065,2.0018813976545444,0.3244763034691126,-6.738563012427408,0.6798902897500612,0.5714382621892645,0.5933375533149374,0.04566356802797314,0.031359322840375216,0.3279842097514716
job_00081,1.8819822929979635,0.07696686366952646,-35.34421399291743,0.25294251054583394,1.3232459891631416,0.8252007458515948,0.04307198742860151,0.0374559742136888,0.9300853730569723
job_00082,5.37643614009875,0.6770344986056663,-5.306647261586988,0.0068786215652690665,1.4500435510224385,1.2412564231285153,0.0745799835222032,0.05432780204309968,1.3507597223870886
job_00086,4.858839233636253,0.1344285516419227,-19.251027532246255,0.02640210557356087,1.4741159684530807,1.2147693862421984,0.09970764799941749,0.05972392130394482,1.3795349859910606
job_00087,1.0715076296634989,-0.17859493727525516,3.73821731615299,-0.14550802416115166,1.2820157986783776,0.870595031387913,0.05693610468949155,0.04310316418740284,0.8337643743868428
job_00093,5.926232463484459,0.047759294731208324,-61.70738225152194,0.0856771538817758,1.4137791667120403,1.1649914273859334,0.07381721995747575,0.04896310677306313,1.2446228592465363
