name,a,b,RMS,std_dev_abs_diff,max_abs_difference
job_01272,-1.1040396436341608,1.4850972445854544,0.256278838763705,0.14571680385892485,0.9808023990487065
job_01273,-0.10415348576661265,1.476013201847032,0.0828048483631195,0.0630909719527825,0.5591335863690683
job_01274,-0.11430477676333028,1.4116278343242392,0.09655157208644793,0.05283005901804048,0.43888486559043627
job_01276,0.021626775129597875,1.3252971737713675,0.05353649851656916,0.035198172776125865,0.4446360545309753
job_01277,-0.8491944408593224,1.5761987704217404,0.09612920549277335,0.05624115410291396,0.634915670437582
job_01278,-0.37354633638456924,1.4358833695523134,0.06573447593047695,0.038126345762969006,0.29960296683225573
job_01279,-0.8496345567725438,1.4449555229751834,0.20569881626916578,0.11415318966287259,0.7663890337973605
job_01280,-0.021903186937679453,1.296358862465031,0.06467819039847485,0.039771254104971565,0.35963982541671236
job_01281,-0.4138307172823745,1.477242368114013,0.1127564626914183,0.06399494051328755,0.2980783491683616
job_01283,0.02142162017598348,1.4798620564793672,0.0933010019116124,0.07314306317399266,0.691660141155213
job_01284,-0.9461960796260636,1.5872273774291747,0.1626978875617028,0.09836593919882418,0.7207087021968888
job_01285,-0.6115368209688373,1.4443434844360927,0.1948600551722594,0.1016575552429362,0.5294333365327445
job_01286,-1.0091434485013262,1.4621833763066043,0.22222936648393732,0.11723859632205322,0.9084600721947218
job_01287,-0.06656382832188723,1.355332009534673,0.060070283344812556,0.04243555358323176,0.4005631800533711
job_01288,-1.031005118572814,1.4753433196689094,0.23947906472097977,0.12814700762193607,0.9175117989039046
job_01289,-0.32736541125043406,1.4856274681919246,0.13642090331009848,0.06800006617076339,0.35311182507995675
job_01291,-0.2781724319840271,1.3410180790992907,0.07165156337012087,0.0450999744923326,0.29864435288473645
job_01292,-1.2093292290154216,1.553195343928513,0.2537240334679533,0.12917746563642196,1.0181538850869085
job_01293,-0.020964198805817385,1.3196238343825095,0.047040711006803126,0.03812691020676525,0.3946027092997715
job_01294,-0.5095371292557478,1.4330114223394428,0.16474013321321973,0.0859780619407541,0.438985706916305
job_01295,0.06276437053493628,1.3116110928293951,0.03458304599957662,0.02878828136721986,0.4666049055785617
job_01296,-0.6132105789477269,1.479334268634633,0.17059573292084357,0.09599926114772167,0.496476310313094
job_01297,-1.3242463543405665,1.650794424212791,0.35499896233231604,0.18442497267853528,1.0356919301277754
job_01299,-0.2038659565749772,1.459496476830399,0.08358713771422438,0.05520067945649592,0.4240079130643877
job_01300,-0.9394284571889975,1.4793134429613866,0.199648456719805,0.1062975131326238,0.8219550142276109
job_01303,-0.14159507223824042,1.3964674045695395,0.04099130395677596,0.03028819817398604,0.385230599893708
job_01304,0.03041380074871114,1.2843606328905286,0.0397548103180725,0.028920183194643442,0.39475237165482713
job_01305,-0.46008167581881787,1.3904474958041124,0.14299601073876334,0.073391591540611,0.4317441800147054
job_01306,-1.214694411042342,1.4839652116096484,0.3238881782122301,0.17487813376325506,1.0928691994326936
job_01307,-0.6266701540623569,1.6242730352241725,0.0770043627473061,0.040007394076976996,0.3642671188381843
job_01308,-3.308526645659217,1.9959671188392074,0.5028535221837116,0.29101303078148427,2.6744995268200094
job_01309,-0.4934296818742917,1.4624844344966472,0.042575792851013386,0.03192668577010876,0.3930352473776445
job_01310,-0.05182666538197229,1.313951947185046,0.06731787202298034,0.04258942743139158,0.35499996585024274
job_01311,-1.2737886247052876,1.5542997747112084,0.31370306558094707,0.16562199933835997,1.0811988499940792
job_01312,0.07267740798047795,1.4671489558094302,0.08532858768096313,0.06312336320462678,0.7215868326064356
job_01314,-0.4426868922167708,1.485354521022553,0.1152029161788128,0.058187118567570764,0.31907237119421783
job_01321,-0.02394334022234923,1.3578880541475131,0.052961130845488,0.035743920278156545,0.44619012239746425
job_01322,-2.196686887980009,1.7645969581916574,0.30872347726121846,0.17704482738789948,1.7938799297883519
job_01323,-0.796960189706941,1.4298519235959073,0.15369931750480184,0.08673751923986307,0.7293382661110338
job_01324,0.022397659737125594,1.3854408227784587,0.06002840448527769,0.041305383488415504,0.5326090910756998
job_01325,0.04132489074799772,1.4304499924194982,0.0736293567436716,0.05128107401606235,0.6268999707092033
job_01326,-0.5035448944695718,1.39740571257092,0.10740903459602034,0.06622742262031818,0.4679091818986517
job_01328,-0.5066160522986625,1.4987094382129311,0.15218806304983917,0.0826735077863114,0.36953661408573124
job_01329,-0.06254799317134241,1.3695415636977128,0.0643645638795672,0.04111362330200898,0.4250127385898199
job_01330,-0.515271564587956,1.4997678141854898,0.045971316431602904,0.02712379829766461,0.3774837504024662
job_01331,0.011874919492555036,1.4481392911981823,0.08747585079618629,0.06465879117242539,0.6273182748788875
job_01332,0.05875215066693906,1.2936553255145047,0.03523084646635392,0.027931428950907645,0.43691598801612375
job_01334,-0.08102777060636546,1.4436341490532039,0.06270323014720561,0.047329623041000954,0.5263619000756943
job_01335,-0.07187260577233763,1.34093105991399,0.04085199041166778,0.0253387129425356,0.3737946392004723
job_01336,-0.18517372798287202,1.3616228774983767,0.0749603408953141,0.04796485105304828,0.2905062820098985
job_01338,-1.0181259229792712,1.5844780296184753,0.2789873478710703,0.14878424766506465,0.7957278933607959
job_01339,-1.4467808651907335,1.6704286841010612,0.28467126063122294,0.14401128056743934,1.1382621810896723
job_01340,-0.20128105193825352,1.3401004888991783,0.05614533838020614,0.04355228716672486,0.2792735218749409
job_01341,0.05584767796415903,1.338302579373513,0.05352822913199964,0.038680882971065214,0.4980039980069044
job_01342,-0.18155448808957025,1.4081916347473258,0.06588331431217914,0.03770500946199484,0.3654893356396933
job_01343,-0.030288886122455925,1.363774168236003,0.05494947296597253,0.04079210060945307,0.4485938220122625
job_01344,-0.004370367048484017,1.3226947619783405,0.05743664007279961,0.04480742760229918,0.4149055850626371
job_01345,-0.18048214775064678,1.4640229790731536,0.07991112908429633,0.04576787846323429,0.4624919318464069
job_01346,-0.6686041795285589,1.448918073679929,0.12203061868330596,0.07159394597425088,0.5816061058486299
job_01347,0.0660924737354595,1.4633985329005161,0.07807024059082902,0.06311042057991852,0.7080087653973088
job_01348,0.04110739348995847,1.3210130450058237,0.04890557950647381,0.04234834582720825,0.45832789002008867
job_01349,-0.3065326961513723,1.4221805538252192,0.0716464777334902,0.03834809532623519,0.26483184272109583
job_01350,-1.1449568157916206,1.4790310452477249,0.27999848447681025,0.14849396160294467,1.0279857705438957
job_01351,0.03878101844438131,1.2837225863699624,0.03560935184593829,0.025625279700871795,0.40262936703037444
job_01352,-0.8083571762474722,1.571855613398737,0.1704086853599207,0.08322613519269138,0.5990315628487353
job_01353,-0.8902161671579809,1.570120316920057,0.19059956132179062,0.11379434651853175,0.6824958502379239
job_01354,0.0527237412281788,1.3824231824047386,0.055337412230260764,0.044730564609731766,0.5585229820344129
job_01355,0.027854272000940594,1.3828165669408483,0.06772885484225892,0.04698905853150316,0.5345208714853447
job_01356,0.05612870195329389,1.2964038851490394,0.04499419582881975,0.03448041675825266,0.4378766482543508
job_01358,-0.22664687391897367,1.3609849044036082,0.10180238913918695,0.043383066911931174,0.24838301965199938
job_01359,-0.38272358236964077,1.4263941007206868,0.1045783850469215,0.061722757823846106,0.3179894816489539
job_01360,-0.22410210923334073,1.3541001915775701,0.04525983257208793,0.031089539268087902,0.24059831022258904
job_01361,-0.49320751961057596,1.5616603541159564,0.04285174755969253,0.032502008074493785,0.3360386414605534
job_01363,-0.45747489592998547,1.426020827639564,0.1439522630558819,0.07094927818160655,0.3932140682904215
job_01364,-0.4386902180688761,1.5538200736720278,0.16117370178685453,0.07661034287920009,0.38279081963298545
job_01365,-0.14982551623462098,1.2798051109107682,0.07260750724929514,0.03891090799986662,0.2450200206702169
job_01366,-1.7029085482251438,1.6805632285806926,0.29690487659390197,0.16486593741206523,1.3840853196444511
job_01367,-0.2163759020058705,1.4165840834014243,0.05533596835069423,0.03314963164621383,0.34578880705562076
job_01368,0.009161092752939205,1.3096505201167645,0.050837972974988856,0.034122887153085445,0.4104639926442166
job_01369,-0.27745251563103057,1.4211898473558895,0.09433063934235934,0.057668065373547135,0.34371508841984433
job_01371,-0.06965550056206693,1.3160311087321397,0.06291914282061183,0.03994181880876733,0.3398798005180437
job_01372,-0.7738022827873985,1.4189154679022442,0.22750244030934966,0.11785118759572123,0.7173668148851542
job_01373,0.04009864533054588,1.4125347210872146,0.07165727269656469,0.052377053392845235,0.5946590422353593
job_01374,-0.050194258115061174,1.3531375479693721,0.060455222976124594,0.04365356353527381,0.41354778901058586
job_01375,-0.1087248887336934,1.3127674304813597,0.059321098833935215,0.031143156934904347,0.2969833737916081
job_01376,-0.4601486638670988,1.504531773712168,0.03178952765001766,0.024361619757882952,0.31779689015493084
job_01377,-0.38238167545355883,1.5277851534271862,0.07899310333116728,0.048316901246981556,0.38769255118456325
job_01378,-1.030255076653807,1.4657097709448947,0.2592298373880472,0.14361493450294885,0.9265953057089122
job_01379,0.019989537465552466,1.2883172108482255,0.0360191337520147,0.0251573804865855,0.3901244812310445
job_01380,0.007213271818989701,1.4152616482931246,0.11172906336794583,0.07464320547656403,0.5667666486542475
job_01381,-1.1707990214442705,1.535012054540636,0.3034892903191055,0.16449920591523934,0.9973669669036345
job_01383,-0.2806089047846545,1.5915475469758191,0.1089307085661772,0.07961978399779711,0.6523720495764698
job_01384,-0.08889296829821018,1.3556905700327218,0.05374257426253475,0.03915424117386853,0.3784611738012882
job_01385,-0.08814533109982103,1.3842330568866346,0.04132177531141196,0.03192752660939515,0.420684200400238
job_01386,-0.5480175803775619,1.4807592615140708,0.1644330440534623,0.08422478556109539,0.42957831886349107
job_01387,-0.21142423836259383,1.375792201482887,0.08292326035965586,0.04562593414126756,0.2851214730583831
job_01388,-0.010160106822952203,1.3176843252881558,0.050423753533107046,0.033759474809628896,0.40232954512469776
job_01389,-0.3214318699611518,1.4379492413013253,0.12835421180094744,0.07285700046036406,0.2863266995890008
job_01390,-0.5376851090610631,1.4556773917469135,0.1007524785570464,0.051843342772260985,0.44405771731414967
job_01392,-0.11506911286156313,1.383297519881488,0.07981793993223699,0.04489079554219675,0.3920311407948167
job_01393,-0.020697155325537227,1.3722794670480862,0.0557831702529688,0.04044358077635345,0.47024231636624436
job_01394,-0.345899615465447,1.4407671578797798,0.09470638924973762,0.04772633591498675,0.2670324575856673
job_01395,-0.8525120465002654,1.5067927365582077,0.08743975910492946,0.06335953000737794,0.7082993099420576
job_01396,0.03693995481850645,1.473527466035386,0.07971777088027353,0.06685810094147514,0.69605647850648
job_01397,-0.01154881641735052,1.3420415846076335,0.05296896883106222,0.03992438166785649,0.43632008231768227
job_01398,-0.25683291766905225,1.4188373254748816,0.08951523925874225,0.05733416283147769,0.30848478114009104
job_01400,-0.05172317672977034,1.3468791525103971,0.08042781866198008,0.050281849394827,0.4026827022343562
job_01401,-0.6152694376148544,1.512902428559682,0.11142732449811876,0.07027226521825357,0.4644070090551724
job_01402,0.02495248468390858,1.451749490473282,0.06452071524234208,0.052433297865062234,0.6466191939933712
job_01403,0.07329099498809388,1.3162310662414454,0.04092483450291038,0.03155316791420389,0.4842046847000805
job_01404,-0.32689555315029795,1.3356994097161765,0.08365236814934156,0.04749374814611473,0.3536661434341215
job_01405,-0.14838043443489432,1.4533037568932976,0.06860743326589701,0.047446997928080215,0.47630403306752234
job_01406,-0.6612215586531229,1.5521788532319476,0.04909124364947144,0.027540263706963036,0.4711927054211753
job_01407,-1.2267179595378417,1.5282484377472687,0.26566006986002466,0.1435438460005881,1.060289521790573
job_01408,0.03914387437098665,1.2802091119063186,0.04628635819877552,0.038017406565559374,0.39734491592150345
job_01409,-0.0034634271103372058,1.3593585760600562,0.04808239539163856,0.03833053995449392,0.46955089510596904
job_01410,-1.7303527129680534,1.632680480789347,0.3179563779181676,0.17953536031635733,1.4598722321787065
job_01411,-0.3400185214880798,1.500858659089612,0.10243785971522343,0.05104390156138176,0.36606368491659724
job_01412,-0.03289912346732433,1.3274722447010663,0.031760208662511474,0.027751295138167903,0.3936071510477992
job_01413,-0.5013268140885134,1.4740945849700489,0.10654376414859688,0.048499725696611796,0.3889722291184645
job_01415,-0.9161051951054356,1.5519684560815874,0.16996651889024708,0.09084388712928959,0.7257967390238483
job_01416,-0.37465308178293244,1.3891080734952121,0.08106949598930084,0.05043806277586411,0.3476150082877203
job_01417,-0.0789492901764707,1.3734515744128466,0.04257734189255191,0.03421424082845259,0.41385065285849065
job_01418,0.024563398174204165,1.4268970606257323,0.07759287378906977,0.0669503512807019,0.6040430502278866
job_01419,-0.48907177764384147,1.5268129308268668,0.03046298182252562,0.02581017443967554,0.32426884681697454
job_01420,-0.4936412225728757,1.4868455534044143,0.12004902441124818,0.056703944845475605,0.3689456691684614
job_01423,-0.11708695376952549,1.2878515112685298,0.06678642514431339,0.034653413512123456,0.2523363349772578
job_01424,0.05293394141134622,1.4354922000763135,0.07325755131413536,0.061086940777887205,0.6467410751838545
job_01425,-0.27798944413217364,1.4204444273516115,0.09289441660944846,0.05726649413775539,0.2993339571093765
job_01426,0.023317883749359457,1.3455133746505197,0.05041901638247741,0.03533026888061451,0.4756839701819424
job_01428,-0.016368546961411212,1.362586640496371,0.05063551841083697,0.037290262983536014,0.4606814498010947
job_01429,-0.8100770758263256,1.4367271820964218,0.19309926555362342,0.10325993363407199,0.7354598937299037
job_01432,-0.8400641128717088,1.5018991905870334,0.0819415106689516,0.05666934643960433,0.7004749222846753
job_01433,-1.3949552678333874,1.540401130740187,0.30302382451658705,0.161178092744615,1.2163641370932003
job_01434,-0.2746837506860882,1.3323988669353592,0.07565895296820031,0.04529322582553844,0.30403488375072896
job_01435,-0.574900823614136,1.5114596217233658,0.04811273967770518,0.03358582887950199,0.4248412018907701
job_01436,0.015501247873711321,1.3914195309093156,0.06137827202319952,0.050977793758687426,0.5345051774648137
job_01437,0.039375761072428794,1.3295520253772772,0.04530858573204628,0.03380487700745116,0.46894159837415117
job_01438,-0.4642014443913295,1.3944347574760678,0.09805340065541987,0.06099527208065129,0.43983288745536697
job_01439,0.027761599702773764,1.34087132906236,0.04217915254590277,0.03483992260858498,0.4738526978804858
job_01440,-0.846311695767461,1.5439947568947157,0.11074934494908929,0.07329823578207995,0.6642069388727454
job_01441,-1.4096297899401957,1.9409232565426802,0.20117407135994056,0.09342900396472396,0.8305265333975156
job_01442,-0.37675500537434947,1.3682281805417322,0.11488345393161936,0.07049450583649756,0.37088682483261726
job_01443,-1.0713886875470966,1.6430711296100617,0.3278261989263296,0.152106963836264,0.7902775579370349
job_01444,-0.07467603372022347,1.362606862452888,0.04281090226399858,0.02883941555960259,0.40262312815038004
job_01445,-0.010415070776997834,1.3171048229060494,0.036550752250056426,0.027652097102835536,0.400908794109067
job_01446,-0.7412466516724525,1.4842388754227436,0.2155842479262329,0.1133767815366648,0.619307776249709
job_01447,0.048426163696400015,1.3143873892426605,0.03545767196623887,0.029877047979868846,0.45606081104910334
job_01448,0.0399055435466229,1.420278793056045,0.0705428807110775,0.06070252856970751,0.6077981172474698
job_01449,-0.2519743212038501,1.372208259517419,0.09292209256763827,0.054429223526497116,0.2737359693298256
job_01451,-1.0314114809719994,1.5176831682690608,0.19565426309882467,0.10483574270179981,0.8760183127029386
job_01452,-6.74009430090832,2.8823207395324117,0.7886108306717835,0.5026643599402609,5.219823561375907
job_01453,-0.6434315494963379,1.389862620610449,0.15530119543057336,0.08471203754740786,0.6154189288858889
job_01455,-2.0802702943289013,1.9239028788029544,0.19924581692322768,0.12323138005894291,1.518117415525947
job_01456,-0.15909829482388527,1.3964754063657765,0.10189825776048632,0.060058266429140375,0.3681910601871585
job_01457,-0.3352332009977076,1.4077106636045178,0.07376053712269248,0.04663850772342799,0.2895425373931897
job_01458,-0.15527590862421659,1.493928940773812,0.14093984938989151,0.07648063443714716,0.5384766461431978
job_01459,0.04360848069377665,1.3177525049469003,0.04344299010056388,0.03321202322957731,0.45644646472495465
job_01460,-1.0162686987223366,1.588041952072505,0.2912941037927741,0.13827692306936562,0.7904767466498315
job_01461,-1.084466383544008,1.4932349126373667,0.22197610075614987,0.11732114029592759,0.9535514709066413
job_01463,-0.5004214892948818,1.4924689800840913,0.0720974519884071,0.03376710214936274,0.37018250921079054
job_01464,-1.2467615220550985,1.5874264213296538,0.27943322301407464,0.15296444575445334,1.0210151007254447
job_01465,-0.05736635648677899,1.4080088149898555,0.04616201842749672,0.03899798593751814,0.4897748498546337
job_01466,-0.09584097524831439,1.430037790495842,0.07654345504398932,0.04962011756137512,0.4884292493382645
job_01467,-0.13810984346883717,1.282948467783873,0.06792027181592511,0.03859311130628813,0.2466350590871209
job_01468,-1.1002508636477955,1.522155209447823,0.17477569164290035,0.09590505354704579,0.9404256541999725
job_01469,-0.28570034940335765,1.4336426750952718,0.07490408043291479,0.041078700082294264,0.3053241411387917
job_01470,-0.008531548141987795,1.3306636653248438,0.0623836739987743,0.040973790092251584,0.42274755139644915
job_01472,-1.2776512490256458,1.5533409247337575,0.1934055470801351,0.10953484313771003,1.0862803242918881
job_01473,-0.5240613212462526,1.4049568548899432,0.13060467813589163,0.0713696996024576,0.4810644663563095
job_01474,-3.8279078366649517,2.0787394190532504,0.6133370465089831,0.346287934960536,3.111238417611701
job_01477,-0.45167166319824675,1.405136092480066,0.10981557331231884,0.05663497114704795,0.4087055707181808
job_01479,-0.0629837102873247,1.318490596494243,0.05913640601687748,0.039173274682345834,0.3511587859608558
job_01480,-0.3122996295505862,1.4443661585240184,0.10397394261625569,0.05086247921006896,0.2972217597193063
job_01482,-0.11881218734266759,1.352488701608313,0.06502101161305314,0.038339444723300045,0.3436340613975464
job_01483,-0.14568073437432227,1.3623755725194917,0.04617764585076325,0.03598923196680732,0.33129484968922385
job_01484,-0.3247528998094908,1.4141706074523126,0.09312792726914887,0.04664425550877264,0.2724722923571783
job_01486,-1.8883752132539118,1.7080663357261447,0.4064048932646404,0.21116665506939955,1.542318877527767
job_01487,-0.5503878181234776,1.441823995180984,0.14081485348407888,0.06884623045226068,0.4709238229424937
job_01488,0.04988712426859781,1.3344988761944536,0.043715536134923114,0.03741396483500034,0.48635755503576794
job_01490,0.048463259903646555,1.3214334452475365,0.05597044464049358,0.03570464727290176,0.4661700785017442
job_01491,-0.015040500838182992,1.3785002492329965,0.08379915050633525,0.05381598016643152,0.48537089128676136
job_01492,-0.726098055057164,1.7968057182563488,0.23305732109204014,0.14176391393729215,0.695233557373999
job_01493,-0.6835086960761686,1.4278696902818762,0.1905723080870727,0.10027318270402169,0.6176590057942924
job_01494,-2.329519401036481,1.861329343897742,0.3986160130563476,0.21535904813862944,1.8303400571387387
job_01495,-0.0022750671087703456,1.3782751274279064,0.06737358153658717,0.040641082359810156,0.497591643189516
job_01496,-0.08002743815881067,1.3788457293434768,0.06457412791511886,0.04467467445880361,0.4205322225070238
job_01497,0.04026166790477479,1.3407238385937323,0.051960263586258756,0.044673032601322465,0.48608004801748406
job_01498,0.009386245917347713,1.3355205703390436,0.044423423534197926,0.03388898233923399,0.44762021462553836
job_01501,-1.1428197668513818,1.507505124972643,0.2692707884745504,0.1258496826819991,0.9971146418787387
job_01502,-0.5690230521046751,1.4707858089664647,0.17693735671385366,0.09387648833422851,0.46009724313821043
job_01503,-0.7783504754703259,1.4795539703060316,0.18389235173567287,0.09210081292832384,0.6605865051642943
job_01505,-0.21353907736702007,1.5889662559825102,0.15008057152766385,0.08852773963261366,0.7075923979424363
job_01506,-3.9821891360455326,2.1307701567226456,0.6633255410376985,0.3544138449295164,3.213598979322887
job_01507,-3.978055269164311,2.1285349725927225,0.667114705702829,0.355947879776728,3.211680296571589
job_01508,-0.46938132403282595,1.4244704764844884,0.08673645253149033,0.04765746636250128,0.40668084754833744
job_01509,-0.20355651722981283,1.3978944741334056,0.06346236001975906,0.036854052525621156,0.32663940953058024
job_01510,-0.39157022315308515,1.4726673316986787,0.13241959753126747,0.07893993332356936,0.4274394202746441
job_01511,-0.16855456575765615,1.4000214841884122,0.05511914277292762,0.03121108422525207,0.3649384970351379
job_01512,-1.8510172711636113,1.6855666048291398,0.2501416297076534,0.13976021206828135,1.5271206663344714
job_01513,-0.08246519898590354,1.3285504146715938,0.058141033435346295,0.031101675607664733,0.34537606570593193
job_01515,-0.6965268641335252,1.3887527875119572,0.17199645768008048,0.09080627939113264,0.670034076621568
job_01516,-0.024044364356552217,1.2791549807275546,0.05639724700537472,0.03810401176126341,0.3328763569543445
job_01517,-1.1738081771859448,1.7606308350435542,0.21644215336655845,0.1066415139700221,0.7752973421423905
job_01518,-0.8151257349596804,1.4305771926515205,0.19113202046057237,0.10640808794902186,0.7466885423081598
job_01519,-0.15268258241158228,1.2742531212623054,0.0645835889918962,0.0403647481563168,0.3133662068809189
job_01520,-0.09451353145916536,1.42790523354621,0.06514539102868494,0.04768382283524602,0.48661007203862505
job_01522,-0.6819784629121148,1.3927906477687735,0.15129913043393367,0.08623892049241841,0.6511778151433414
job_01523,0.0729865985419661,1.4441050469953074,0.09303906230223204,0.07879588340319409,0.6817114933783623
job_01525,0.07282998126097884,1.3370022883764465,0.05970560632419028,0.0402537222281533,0.5132109571719303
job_01527,-0.42049587476478645,1.4718018588320616,0.058734298272966196,0.0448866723989093,0.31078401593272487
job_01529,-0.11553288408578606,1.3957801288598686,0.07710419494513954,0.049356252014011844,0.41054756311388974
job_01530,-0.16793142826373805,1.3182797402282262,0.0800944595062692,0.04580135347203133,0.24874920482138574
job_01531,-0.5886746623626634,1.469574624857886,0.11302508094876025,0.05797514132140541,0.48120003750477747
job_01532,-0.011836951971188281,1.2929165962388125,0.042977896911114456,0.03147707288830991,0.3648614533975558
job_01533,-0.06522323669189886,1.322974767830852,0.06502800711664479,0.03611721713673646,0.3548565537396908
job_01534,-0.11082946339503197,1.4081700139876716,0.05080819968766547,0.041358929617340265,0.43623738935527423
job_01535,-0.10124410013784191,1.4660102326085398,0.103017421417081,0.06078893672002767,0.5450581352046704
job_01536,-0.1602849461422533,1.3746617940239094,0.048011113779713635,0.03251351561474137,0.33477043560674113
job_01538,-0.1481155856278956,1.3924523754630358,0.09036871306375312,0.044616734754400984,0.3722944833067243
job_01540,-0.060319549823259155,1.4397421431573518,0.08491452869211023,0.05297484328909691,0.5403148843925698
job_01541,-0.06214022716922685,1.3472321476506681,0.05482432816919015,0.04074319711038558,0.39262475888427617
job_01542,-0.06409295960347135,1.4167727295108263,0.08135831286893033,0.052644833138554344,0.49802432976753175
job_01543,-0.4003485480955486,1.539017948780786,0.1231603729921406,0.06394725144668828,0.38248773989756124
job_01545,0.02739108974645843,1.347336214023268,0.058380531330435595,0.04112285695504823,0.4827061654811271
job_01546,-1.2800537343504046,1.6147863066058643,0.3119042464995939,0.15593845711073306,1.0275674277445404
job_01547,-0.7854332868720744,1.6249796278335231,0.06065879396240148,0.03239344140439518,0.5226436590385513
job_01548,-0.10481413461588707,1.4172096863446115,0.04761905642670641,0.03570222464910015,0.4578803404306244
job_01549,-1.18404684607915,1.5450728121185087,0.1607350246982599,0.09479171026910492,1.0010140339606413
job_01550,-1.1847811625783227,1.5026254082149448,0.3049506086689705,0.15317143494661473,1.044425754363378
job_01551,0.06296470798444255,1.2655394119236787,0.030855910060385305,0.026808212470502257,0.3999783810384585
job_01552,-0.692336887714045,1.4839114739177772,0.16265462812082837,0.08780876581616244,0.5703754137962678
job_01553,-0.6129600719578265,1.4921406543536746,0.07285681534178944,0.048717918740350835,0.48268941760415185
job_01554,0.0770962576765996,1.3851764380720077,0.09443332951085306,0.0639513954907281,0.5868663802858989
job_01555,-0.01725827034188865,1.3277585458258772,0.051936141334369294,0.04002881919528957,0.40922092184747205
job_01556,-1.0437911031432079,1.4937733898650474,0.22314230001696972,0.12092163394352724,0.9118177132781604
job_01558,-0.07333865296997022,1.404524143399763,0.08833559078851477,0.05685666410297664,0.4680838487703163
job_01559,-0.09706252662136725,1.3536306331772967,0.05240300683221616,0.03302082534802944,0.36754067243353394
job_01560,-0.32979922181370086,1.3754372256932483,0.038553810240124914,0.025065929832717333,0.31668199612045256
job_01561,-0.256683659430572,1.4170807580894211,0.06095375962179001,0.033194035870993205,0.30636035140071693
job_01562,-0.003371351628638113,1.302987737927607,0.04281024741273188,0.03036889215494616,0.38812215351327484
job_01564,-0.3230463809992483,1.4474788792354867,0.05183906197793853,0.028745462505362,0.29180768581597727
job_01565,-0.02927728788307893,1.3673562481295636,0.046739139138723754,0.038360732949217505,0.4548016734389342
job_01566,-0.44441630719924174,1.448959221726461,0.11536089854716068,0.05369295534922648,0.35701708547278077
job_01567,-0.9446254145503149,1.6029920881105795,0.2974659591794575,0.14022805269426838,0.7034333264397353
job_01570,0.05906335714266147,1.3810222507143008,0.05860852691122425,0.04903289074789068,0.5626521048203319
job_01571,-0.9399532269842238,1.450825674715263,0.20718897977487366,0.1135370893774015,0.8505475522689608
job_01572,-0.042186479240236885,1.3190864249317145,0.05045495781199033,0.04014796660248015,0.37196535031586375
job_01573,0.03350828388368629,1.338382843483031,0.05354637177544128,0.045885492656471384,0.4758703648038949
job_01574,-1.1815675354351,1.533652027715713,0.25566984227880607,0.13298493844816187,1.009905507719387
job_01575,-0.5779977144366849,1.4525251838703088,0.2035515576007817,0.11152897348347125,0.5585777880814362
job_01576,-0.02288911564264623,1.3846151789550434,0.06170244235080224,0.04431933486495298,0.4864815312463804
job_01577,-0.7070811208437959,1.37915204490268,0.2006238458956573,0.11581497760989705,0.690149075941116
job_01581,-0.6126432104189558,1.4890736620746567,0.22637270038242902,0.1110217092780253,0.5175180735406641
job_01582,-0.16918287304970897,1.4945110442161769,0.07249359188184114,0.055501890401414795,0.5262850646026267
job_01583,-0.4489132114648283,1.4148941458702784,0.12281711684501408,0.07406650854541774,0.3957990655945499
job_01584,-1.4309756079478801,1.616158473583113,0.2287197582330671,0.12079430917767195,1.1769971343647672
job_01585,-0.2517796551401988,1.3443339932070733,0.09877200226675799,0.042400288888912625,0.26874566193312543
job_01586,-0.03788722873852968,1.4079614919628238,0.07210631357112746,0.04695321686998386,0.5097030563649347
job_01587,-0.47825508641914427,1.518858360534023,0.07161254382129112,0.05034513888938857,0.32127672588512124
job_01588,-0.7719554418042205,1.4793301798336684,0.07671588395767885,0.0524516460431294,0.654395261970552
job_01590,-0.3619223993749141,1.8827257744660733,0.18460121286498898,0.14713220965810445,1.2706760215930908
job_01592,-0.5953906352022724,1.4344442732752818,0.13463911503513304,0.06581659989422384,0.5229563619269906
job_01593,-0.016150948680345223,1.4126870801634195,0.07277629069110106,0.05317136934107825,0.5387999785800366
job_01594,0.025292334148131375,1.4217217930894497,0.06410636531392143,0.049425320567593446,0.595362403197154
job_01595,0.02300901083552549,1.5702972136449385,0.14786156035567333,0.10343488530371711,0.9005433193101218
job_01597,-0.9017489221969188,1.568284164516441,0.1458559430018318,0.07636743413105773,0.6951047576804779
job_01598,-1.2796696389878521,1.570088320630291,0.2806082651232766,0.14754773790682146,1.0716613183575612
job_01599,-0.25577941240496155,1.5128148485803083,0.082466278765836,0.0500349947306382,0.4788646171609421
job_01600,0.042906176999330005,1.3209621328370864,0.04049147478060746,0.031063456822330762,0.4604532454759753
job_01603,-0.050527022616873474,1.3714033476099214,0.040352018946047306,0.03435467623385081,0.439028866191677
job_01604,0.008843713341883152,1.3584167019407087,0.05546802850576252,0.04068714547036834,0.480209618014277
job_01606,-0.894321423659274,1.5513125383348307,0.2261633955141812,0.116733756124695,0.7048688853244434
job_01607,0.055873241887615915,1.3048398172884956,0.04095214316709729,0.03225412125871568,0.4498979076919458
job_01608,-1.4515225761365012,1.8820633440455652,0.10093371175872903,0.05662511066638758,0.931619232090936
job_01609,-0.07487020003299519,1.3976932729011946,0.08161022607383829,0.04656514739040552,0.454291677459876
job_01610,-0.8560866540173606,1.4864425038485467,0.2513872910800543,0.13007901457876078,0.7318241501688139
