name,a,b,p,RMS,std_dev_abs_diff,max_abs_difference
job_00001,1.7598196457522088,0.5169466256094591,0.4444835515804748,0.13981776932549006,0.09467777863259107,1.114059444898731
job_00011,0.46861974540381524,1.0463016396140559,0.3542259241483758,0.043174184854787565,0.03382614167341753,0.5248449037245415
job_00014,1.3386359838703297,0.6572231006545486,0.42951034785149084,0.11767717790528427,0.07110904565272562,0.9046624698777117
job_00015,1.250180746575415,0.6812397901647513,0.4155977213293959,0.08552618114898963,0.06011659583416129,0.8369614618827415
job_00026,1.2239717025427768,0.6907873130272826,0.42101952406023374,0.09466863305454164,0.06058123915732705,0.8328398163931496
job_00027,1.210568350424691,0.7033352838389031,0.419535872254189,0.09053669973604056,0.059910722106351566,0.8379747505371768
job_00029,0.3892992548812151,1.1121596235666555,0.35022334327568383,0.04426564471407647,0.033963321001023096,0.5354322041410686
job_00031,1.2157404768091509,0.7206550759255682,0.40598546793235163,0.07912176431900615,0.05684693702152966,0.8530940118090584
job_00038,-0.20114591046974903,1.4676427130083909,0.32629216728776245,0.07638497897596046,0.04764663604034604,0.41972839397015127
job_00039,1.6474553966901588,0.5689213406414783,0.4342297145943167,0.12255312739626105,0.08452832487082489,1.0766164143510586
job_00040,1.5345293654864962,0.6069807021693735,0.4261588970195179,0.11073788128898661,0.07843290527087046,1.016102347550657
job_00047,0.43234237235109124,1.0750445564854934,0.35169323957248566,0.044630428917522995,0.03231620544600063,0.5262663390735778
job_00048,-0.07915253904877766,1.3972315724479978,0.33213418382309146,0.07832988026881772,0.048205675342658225,0.44558107573030736
job_00049,0.53702137428753,1.0511842669244813,0.3593491402816183,0.061165222244720256,0.04119288699753427,0.6092978352848413
job_00054,2.813893501861787,0.2339217973742986,0.5873109109696378,0.2072004903891022,0.14110197966560278,1.771856626284697
job_00065,1.448817746695097,0.5768628079712442,0.46546910485220033,0.09845564161066248,0.07483712698827585,0.9235993620668563
job_00081,1.2593499973712505,0.6927690619373308,0.4142866711347329,0.08219046045154833,0.06048179116320042,0.8639675008130663
job_00082,0.5017425882693106,1.0266438081253986,0.36092187102015433,0.04216868606215093,0.03392230038092737,0.5401341932544508
job_00086,0.560690091690447,1.037689815089417,0.3576856049095319,0.0649905276111824,0.04287731436041622,0.6096879970736642
